,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
3019,JQC,5.5,5.51,5.25,5.21,5.16,True,4.83,5.64,82.54,True,True,True,True,False,False,True,True,False
3020,JRI,11.23,11.45,11.17,11.2,11.19,True,9.71,12.12,77.78,True,False,True,False,False,False,True,True,False
3021,JRS,7.38,7.6,7.25,7.28,7.26,True,5.96,7.96,81.75,True,False,True,False,False,False,True,True,False
3022,JRSH,2.99,3.02,3.04,3.16,3.25,False,2.79,4.62,75.4,False,False,False,False,False,False,False,True,False
3023,JRVR,9.36,9.15,10.48,11.95,12.9,False,6.75,21.6,69.05,False,False,False,False,True,True,False,False,False
3024,JSM,19.38,20.74,19.48,19.31,19.23,True,16.19,21.54,72.22,False,True,True,True,False,False,True,True,False
3025,JSPR,22.33,24.55,13.46,13.34,12.15,True,4.24,30.0,89.68,True,True,True,True,False,True,False,True,False
3026,JTAI,0.7,0.87,1.5,2.96,3.93,False,0.66,11.45,76.98,False,False,False,False,False,False,False,True,False
3027,JVA,1.7,1.41,1.06,1.13,1.12,True,0.68,1.81,80.95,True,False,True,False,True,True,True,True,False
3028,JWEL,1.07,1.57,2.38,2.61,2.81,False,1.02,5.76,79.37,False,False,False,False,False,False,False,True,False
3029,JWN,19.82,19.21,17.15,17.6,17.63,True,13.08,23.3,84.92,True,False,True,False,True,True,True,True,False
3030,JWSM,11.0,10.98,10.89,10.85,10.82,True,10.03,11.06,80.95,True,True,True,True,True,False,True,True,False
3031,JXJT,1.29,1.44,1.34,1.46,1.59,False,1.13,11.9,59.52,False,False,False,False,False,False,False,False,False
3032,JXN,68.62,60.53,50.3,46.39,43.0,True,27.7,68.62,104.76,True,True,True,True,True,True,True,True,True
3033,JYD,0.91,0.99,1.54,1.88,2.09,False,0.84,4.15,72.22,False,False,False,False,False,False,False,True,False
3034,JYNT,12.59,11.58,9.82,10.24,10.33,False,7.37,16.17,66.67,True,False,False,False,True,True,True,False,False
3035,JZ,2.22,2.1,2.06,2.23,2.3,False,1.59,3.96,80.16,False,False,False,False,True,True,False,True,False
3036,JZXN,0.4,1.45,0.98,1.1,1.25,False,0.38,4.68,90.48,False,False,False,False,False,False,False,True,False
3037,K,58.04,55.68,54.16,55.55,56.08,False,48.62,67.16,85.71,True,False,False,False,True,False,True,True,False
3038,KA,0.64,1.06,2.6,2.48,2.69,False,0.34,4.49,73.81,False,True,False,False,False,True,False,True,False
3039,KAI,286.31,314.68,274.81,260.04,251.99,True,184.02,340.62,95.24,True,True,True,True,False,True,True,True,False
3040,KALA,6.68,7.41,7.4,8.94,9.66,False,5.2,18.63,62.7,False,False,False,False,False,False,False,False,False
3041,KALU,89.38,79.98,69.81,71.52,69.61,True,54.28,93.76,83.33,True,False,True,False,True,True,True,True,False
3042,KALV,11.42,12.62,11.13,10.94,10.74,True,7.58,16.04,79.37,True,True,True,True,False,True,False,True,False
3043,KAR,17.59,16.18,15.08,15.17,14.97,True,13.13,17.59,82.54,True,False,True,False,True,True,True,True,False
3044,KARO,27.28,25.67,24.51,24.34,24.09,True,18.59,27.28,76.19,True,True,True,True,True,True,True,True,True
3045,KAVL,3.79,2.63,4.56,6.57,7.81,False,1.33,19.11,58.73,False,False,False,False,True,True,False,False,False
3046,KB,50.72,50.97,44.26,43.07,41.89,True,35.64,58.09,79.37,True,True,True,True,False,True,True,True,False
3047,KBH,65.54,65.85,57.67,56.18,54.78,True,41.08,70.88,96.03,True,True,True,True,False,True,True,True,False
3048,KBR,64.0,60.94,57.06,58.24,58.34,True,49.88,65.68,100.0,True,False,True,False,True,False,True,True,False
3049,KC,2.89,2.96,3.71,4.24,4.54,False,2.48,7.15,65.08,False,False,False,False,False,False,False,False,False
3050,KCGI,10.91,10.83,10.71,10.68,10.64,True,10.47,10.93,96.83,True,True,True,True,True,False,True,True,False
3051,KD,20.6,21.43,19.12,18.05,17.31,True,11.52,22.82,83.33,True,True,True,True,False,True,True,True,False
3052,KDP,31.76,30.29,31.07,31.59,31.65,False,27.9,35.89,81.75,True,False,False,False,True,False,True,True,False
3053,KE,21.15,21.32,24.05,25.26,25.82,False,19.8,31.11,79.37,False,False,False,False,False,False,False,True,False
3054,KELYA,23.76,23.88,21.26,20.46,19.85,True,15.76,25.05,103.97,True,True,True,True,False,True,True,True,False
3055,KELYB,23.51,23.65,21.17,20.34,19.73,True,15.85,25.0,82.54,True,True,True,True,False,True,True,True,False
3056,KEN,21.55,24.25,23.2,23.54,23.71,False,17.86,30.55,83.33,False,False,False,False,False,False,False,True,False
3057,KEP,7.83,8.45,7.4,7.34,7.3,True,5.96,9.5,76.98,True,True,True,True,False,True,True,True,False
3058,KEQU,36.02,31.96,25.36,22.98,21.16,True,14.66,36.1,96.03,True,True,True,True,True,True,True,True,True
3059,KEX,102.12,91.64,83.23,82.61,80.48,True,66.6,102.12,106.35,True,True,True,True,True,True,True,True,True
3060,KEY,14.76,14.68,13.19,12.71,12.21,True,8.93,15.81,81.75,True,True,True,True,True,True,True,True,True
3061,KEYS,147.94,153.34,144.85,146.07,146.99,False,119.31,172.58,83.33,True,False,False,False,False,False,True,True,False
3062,KF,23.45,24.17,22.35,22.42,22.36,True,18.35,25.43,74.6,True,False,True,False,False,False,True,True,False
3063,KFFB,3.8,3.88,4.31,4.7,4.93,False,3.79,6.84,73.02,False,False,False,False,False,False,False,True,False
3064,KFRC,64.88,68.36,65.67,64.53,64.02,True,52.92,73.41,76.98,False,True,True,True,False,False,True,True,False
3065,KFS,8.82,8.58,8.1,8.18,8.19,True,6.46,9.34,82.54,True,False,True,False,True,True,True,True,False
3066,KFY,63.83,62.73,55.93,54.83,53.6,True,44.81,66.14,96.83,True,True,True,True,True,True,True,True,True
3067,KGC,6.55,5.71,5.53,5.38,5.22,True,4.36,6.77,87.3,True,True,True,True,True,True,True,True,True
3068,KGEI,3.22,3.28,3.71,3.88,3.97,False,2.9,5.0,73.02,False,False,False,False,False,False,False,True,False
3069,KGS,27.49,26.27,21.53,20.65,,True,15.3,28.82,102.38,True,True,True,True,True,True,True,True,True
3070,KHC,38.17,36.0,35.3,35.11,35.02,True,30.81,41.32,80.16,True,True,True,True,True,False,True,True,False
3071,KIDS,30.78,28.23,28.85,31.45,32.89,False,23.4,51.98,61.9,False,False,False,False,True,True,False,False,False
3072,KIM,18.74,19.07,19.17,19.29,19.38,True,16.38,22.59,77.78,False,False,True,False,False,False,True,True,False
3073,KIND,2.11,2.07,1.85,2.02,2.11,False,1.42,3.35,69.05,True,False,False,False,True,True,False,False,False
3074,KINS,4.11,3.87,2.83,2.49,2.2,True,1.07,4.65,94.44,True,True,True,True,True,True,True,True,True
3075,KIO,13.39,13.25,12.51,12.38,12.21,True,10.81,13.55,106.35,True,True,True,True,True,False,True,True,False
3076,KIRK,2.07,2.48,2.4,2.49,2.55,False,1.42,3.65,55.56,False,False,False,False,False,True,False,False,False
3077,KITT,0.2,0.26,0.9,1.17,1.35,False,0.19,2.49,66.67,False,False,False,False,False,False,False,False,False
3078,KKR,97.73,97.53,80.65,75.71,71.69,True,47.79,101.65,117.46,True,True,True,True,True,True,True,True,True
3079,KKRS,19.2,19.84,18.6,18.32,18.18,True,16.05,20.57,89.68,True,True,True,True,False,False,True,True,False
3080,KLAC,652.4,682.72,583.6,559.07,539.21,True,357.36,723.26,97.62,True,True,True,True,False,True,True,True,False
3081,KLIC,46.48,48.64,49.04,50.17,51.06,False,40.98,59.98,78.57,False,False,False,False,False,False,True,True,False
3082,KLTR,1.26,1.36,1.63,1.72,1.79,False,1.16,2.23,70.63,False,False,False,False,False,False,False,True,False
3083,KLXE,7.44,7.84,9.42,9.86,10.02,False,7.0,12.38,79.37,False,False,False,False,False,False,False,True,False
3084,KMB,136.02,124.6,122.49,124.27,125.17,False,116.86,146.38,83.33,True,False,False,False,True,False,True,True,False
3085,KMDA,5.07,5.73,5.43,5.39,5.39,True,4.14,6.42,67.46,False,True,True,True,False,False,True,False,False
3086,KMI,18.79,17.82,17.34,17.35,17.21,True,16.03,18.84,78.57,True,False,True,False,True,False,True,True,False
3087,KMPB,22.26,22.3,20.41,19.83,19.37,True,16.98,23.41,103.97,True,True,True,True,False,True,True,True,False
3088,KMPR,58.75,58.34,50.84,50.16,49.13,True,39.21,64.05,92.06,True,True,True,True,True,True,True,True,True
3089,KMT,24.53,24.41,24.36,25.11,25.51,False,22.42,30.48,77.78,False,False,False,False,True,False,True,True,False
3090,KMX,69.75,78.0,72.2,74.84,75.25,True,60.39,87.11,85.71,False,False,True,False,False,False,True,True,False
3091,KN,15.92,15.95,15.87,16.04,16.22,False,12.98,18.45,61.11,False,False,False,False,False,False,True,False,False
3092,KNDI,2.45,2.35,2.79,2.97,3.14,False,2.05,4.18,74.6,False,False,False,False,True,False,False,True,False
3093,KNF,78.64,76.03,64.31,60.12,56.88,True,36.89,82.05,123.81,True,True,True,True,True,True,True,True,True
3094,KNOP,5.16,5.33,5.72,5.67,5.67,True,4.36,6.85,68.25,False,True,True,False,False,False,True,False,False
3095,KNSA,17.98,19.38,17.88,17.67,17.4,True,10.75,21.74,84.92,True,True,True,True,False,True,True,True,False
3096,KNSL,468.21,489.27,416.49,408.35,398.48,True,302.1,547.98,115.08,True,True,True,True,False,True,True,True,False
3097,KNTK,38.92,36.73,35.11,35.18,34.7,True,27.45,40.0,92.06,True,False,True,False,True,True,True,True,False
3098,KNW,0.62,0.64,0.49,0.57,0.62,False,0.23,1.33,75.4,True,False,False,False,False,True,False,True,False
3099,KNX,49.4,54.31,53.81,54.45,54.75,False,45.88,60.75,76.98,False,False,False,False,False,False,True,True,False
3100,KO,60.61,59.95,58.44,58.95,59.06,False,52.38,64.3,86.51,True,False,False,False,True,False,True,True,False
3101,KOD,3.46,5.2,3.5,3.51,3.84,False,1.4,9.48,85.71,False,False,False,False,False,True,False,True,False
3102,KODK,4.7,4.56,4.05,4.29,4.29,True,3.22,6.17,76.98,True,False,True,False,True,True,True,True,False
3103,KOF,94.93,96.79,89.36,87.87,87.02,True,69.61,102.39,84.13,True,True,True,True,False,True,True,True,False
3104,KOP,53.5,53.67,47.22,44.84,42.81,True,28.96,57.07,99.21,True,True,True,True,False,True,True,True,False
3105,KOPN,0.96,2.03,1.74,1.72,1.78,True,0.96,2.76,76.19,False,True,True,True,False,False,False,True,False
3106,KORE,0.78,0.8,0.72,0.79,0.84,False,0.36,1.71,70.63,False,False,False,False,False,True,False,True,False
3107,KOS,5.88,5.88,6.52,6.66,6.66,True,5.4,8.21,85.71,False,False,True,False,False,False,False,True,False
3108,KOSS,2.37,2.52,2.87,3.09,3.21,False,2.29,4.45,58.73,False,False,False,False,False,False,False,False,False
3109,KPLT,9.15,12.37,11.19,12.47,13.44,False,8.53,24.5,69.84,False,False,False,False,False,False,False,False,False
3110,KPRX,0.49,0.61,0.59,0.58,0.6,False,0.48,4.77,60.32,False,True,False,True,False,False,False,False,False
3111,KPTI,1.14,1.33,1.07,1.19,1.25,False,0.68,3.85,60.32,False,False,False,False,False,True,False,False,False
3112,KR,55.92,53.43,47.79,47.67,46.74,True,42.44,57.82,100.0,True,True,True,True,True,True,True,True,True
3113,KRC,34.3,35.18,34.65,34.83,34.47,True,26.06,43.0,86.51,False,False,True,False,False,True,True,True,False
3114,KREF,10.05,9.77,11.33,11.58,11.81,False,9.2,14.04,84.13,False,False,False,False,True,False,False,True,False
